Bounded_Linear_Function.blinfun_compose	KEPT	HOL-Analysis.Bounded_Linear_Function
Bounded_Linear_Function.blinfun.Blinfun	KEPT	HOL-Analysis.Bounded_Linear_Function
Bounded_Continuous_Function.cr_bcontfun	KEPT	HOL-Analysis.Bounded_Continuous_Function
Boolean_Algebras.sup_bool_inst.sup_bool	inst_infix	HOL.Boolean_Algebras
Boolean_Algebras.inf_bool_inst.inf_bool	inst_infix	HOL.Boolean_Algebras
Bivariate_Polynomials.poly2_hom.vec_hom	KEPT	Algebraic_Numbers.Bivariate_Polynomials
Bivariate_Polynomials.poly2_hom.mat_hom	KEPT	Algebraic_Numbers.Bivariate_Polynomials
Bernoulli_FPS.gen_akiyama_tanigawa_sumC	KEPT	Bernoulli.Bernoulli_FPS
Bernoulli_FPS.akiyama_tanigawa_step_aux	KEPT	Bernoulli.Bernoulli_FPS
Basic_BNF_LFPs.size_prod_inst.size_prod	inst_infix	HOL.Basic_BNF_LFPs
BNF_Wellorder_Constructions.ofilterIncl	KEPT	HOL.BNF_Wellorder_Constructions
BNF_Cardinal_Order_Relation.suc.Rep_suc	internal_prefix	HOL.BNF_Cardinal_Order_Relation
BNF_Cardinal_Order_Relation.suc.Abs_suc	internal_prefix	HOL.BNF_Cardinal_Order_Relation
BNF_Cardinal_Order_Relation.regularCard	internal_prefix	HOL.BNF_Cardinal_Order_Relation
Approximation_Bounds.ub_exp_lb_exp_sumC	infra_theory	HOL-Decision_Procs.Approximation_Bounds
Approximation_Bounds.sqrt_iteration_rel	concealed	HOL-Decision_Procs.Approximation_Bounds
Approximation_Bounds.sqrt_iteration_dom	infra_theory	HOL-Decision_Procs.Approximation_Bounds
Approximation_Bounds.exp_float_interval	infra_theory	HOL-Decision_Procs.Approximation_Bounds
Approximation_Bounds.cos_float_interval	infra_theory	HOL-Decision_Procs.Approximation_Bounds
Approximation.interpret_floatarith_sumC	infra_theory	HOL-Decision_Procs.Approximation
Approximation.floatarith.rec_floatarith	KEPT	HOL-Decision_Procs.Approximation
Approximation.floatarith.mor_floatarith	concealed	HOL-Decision_Procs.Approximation
Approximation.floatarith.alg_floatarith	concealed	HOL-Decision_Procs.Approximation
Approximation.floatarith.Rep_floatarith	concealed	HOL-Decision_Procs.Approximation
Approximation.floatarith.Abs_floatarith	concealed	HOL-Decision_Procs.Approximation
Abstract_Topology.topology_generated_by	KEPT	HOL-Analysis.Abstract_Topology
Abstract_Metric_Spaces.metrizable_space	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Abstract_Metric_Spaces.euclidean_metric	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Abstract_Metric_Spaces.Submetric_axioms	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Abstract_Metric_Spaces.Met_TC.mtopology	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Abstract_Metric_Spaces.Met_TC.mcomplete	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Weak_Convergence.right_continuous_mono	KEPT	HOL-Probability.Weak_Convergence
Uprod.typerep_uprod_inst.typerep_uprod	inst_infix	HOL-Library.Uprod
Uprod.term_of_uprod_inst.term_of_uprod	inst_infix	HOL-Library.Uprod
Typerep.size_typerep_inst.size_typerep	inst_infix	HOL.Typerep
Type_Length.len0_num1_inst.len_of_num1	inst_infix	HOL-Library.Type_Length
Type_Length.len0_num0_inst.len_of_num0	inst_infix	HOL-Library.Type_Length
Type_Length.len0_bit1_inst.len_of_bit1	inst_infix	HOL-Library.Type_Length
Type_Length.len0_bit0_inst.len_of_bit0	inst_infix	HOL-Library.Type_Length
Topological_Spaces.uniform_space_class	class_pred	HOL.Topological_Spaces
Topological_Spaces.perfect_space_class	class_pred	HOL.Topological_Spaces
Topological_Spaces.class.uniform_space	class_infix	HOL.Topological_Spaces
Topological_Spaces.class.perfect_space	class_infix	HOL.Topological_Spaces
Sublist.suffix_order.greaterThanAtMost	KEPT	HOL-Library.Sublist
Sublist.subseq_order.greaterThanAtMost	KEPT	HOL-Library.Sublist
Sublist.prefix_order.greaterThanAtMost	KEPT	HOL-Library.Sublist
Sturm_Theorem.split_sign_changes_graph	concealed	Sturm_Sequences.Sturm_Theorem
State_Monad.size_state_inst.size_state	inst_infix	HOL-Library.State_Monad
Square_Matrix.sq_matrix.representation	KEPT	Cayley_Hamilton.Square_Matrix
Square_Free_Factorization.field_hom_0'	KEPT	Polynomial_Factorization.Square_Free_Factorization
Sigma_Algebra.algebra.restricted_space	KEPT	HOL-Analysis.Sigma_Algebra
Set_Interval.ord_class.atLeastLessThan	KEPT	HOL.Set_Interval
Set_Integral.complex_lebesgue_integral	KEPT	HOL-Analysis.Set_Integral
Saturated.typerep_sat_inst.typerep_sat	inst_infix	HOL-Library.Saturated
Saturated.term_of_sat_inst.term_of_sat	inst_infix	HOL-Library.Saturated
Rings.semidom_divide_unit_factor_class	class_pred	HOL.Rings
Rings.linordered_semiring_strict_class	class_pred	HOL.Rings
Rings.class.semidom_divide_unit_factor	class_infix	HOL.Rings
Rings.class.linordered_semiring_strict	class_infix	HOL.Rings
Reflective_Field.pexpr.ctor_fold_pexpr	concealed	HOL-Decision_Procs.Reflective_Field
Reflective_Field.field_class.peval_rel	concealed	HOL-Decision_Procs.Reflective_Field
Reflective_Field.field_class.peval_dom	infra_theory	HOL-Decision_Procs.Reflective_Field
Reflective_Field.fexpr.ctor_fold_fexpr	concealed	HOL-Decision_Procs.Reflective_Field
Reflected_Multivariate_Polynomial.swap	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.head	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Real_Vector_Spaces.scaleR_class.scaleR	KEPT	HOL.Real_Vector_Spaces
Reachability_Analysis.sbelow_halfspace	KEPT	Ordinary_Differential_Equations.Reachability_Analysis
Reachability_Analysis.sabove_halfspace	KEPT	Ordinary_Differential_Equations.Reachability_Analysis
Reachability_Analysis.below_halfspaces	KEPT	Ordinary_Differential_Equations.Reachability_Analysis
Reachability_Analysis.above_halfspaces	KEPT	Ordinary_Differential_Equations.Reachability_Analysis
Rat.exhaustive_rat_inst.exhaustive_rat	inst_infix	HOL.Rat
Quickcheck_Random.random_aux_set_graph	concealed	HOL.Quickcheck_Random
Quickcheck_Narrowing.property.Property	KEPT	HOL.Quickcheck_Narrowing
Quickcheck_Narrowing.is_testable_class	class_pred	HOL.Quickcheck_Narrowing
Quickcheck_Narrowing.ffun.min_alg_ffun	concealed	HOL.Quickcheck_Narrowing
Quickcheck_Narrowing.cfun.min_alg_cfun	concealed	HOL.Quickcheck_Narrowing
Quickcheck_Narrowing.around_zero_graph	concealed	HOL.Quickcheck_Narrowing
Quickcheck_Exhaustive.pos_bound_cps_if	KEPT	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.neg_bound_cps_if	KEPT	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.exhaustive_class	class_pred	HOL.Quickcheck_Exhaustive
Projective_Family.Ionescu_Tulcea.up_to	KEPT	HOL-Probability.Projective_Family
Probability_Measure.simple_distributed	KEPT	HOL-Probability.Probability_Measure
Probability_Measure.product_prob_space	KEPT	HOL-Probability.Probability_Measure
Probability_Mass_Function.pmf.pred_pmf	KEPT	HOL-Probability.Probability_Mass_Function
Probability_Mass_Function.binomial_pmf	KEPT	HOL-Probability.Probability_Mass_Function
Predicate.uminus_pred_inst.uminus_pred	inst_infix	HOL.Predicate
Predicate.typerep_seq_inst.typerep_seq	inst_infix	HOL.Predicate
Predicate.term_of_seq_inst.term_of_seq	inst_infix	HOL.Predicate
Pratt_Certificate.valid_pratt_tree_rel	concealed	Pratt_Certificate.Pratt_Certificate
Pratt_Certificate.valid_pratt_tree_dom	KEPT	Pratt_Certificate.Pratt_Certificate
Pratt_Certificate.pratt.str_init_pratt	concealed	Pratt_Certificate.Pratt_Certificate
Pratt_Certificate.pratt.ctor_rec_pratt	concealed	Pratt_Certificate.Pratt_Certificate
Power_Sum_Polynomials.powsum_mpoly_aux	KEPT	Power_Sum_Polynomials.Power_Sum_Polynomials
Power_By_Squaring.efficient_funpow_rel	concealed	HOL-Library.Power_By_Squaring
Power_By_Squaring.efficient_funpow_dom	KEPT	HOL-Library.Power_By_Squaring
Polynomial_List.semiring_0_class.pmult	infra_theory	HOL-Decision_Procs.Polynomial_List
Polynomial_List.semiring_0_class.cmult	infra_theory	HOL-Decision_Procs.Polynomial_List
Polynomial_List.semiring_0.nonconstant	infra_theory	HOL-Decision_Procs.Polynomial_List
Polynomial_Factorial.gcd_poly_code_aux	KEPT	HOL-Computational_Algebra.Polynomial_Factorial
Polynomial.pseudo_divmod_main_list_rel	concealed	HOL-Computational_Algebra.Polynomial
Polynomial.pseudo_divmod_main_list_dom	KEPT	HOL-Computational_Algebra.Polynomial
Polynomial.mod_poly_one_main_list_sumC	KEPT	HOL-Computational_Algebra.Polynomial
Polynomial.divide_poly_main_list_graph	concealed	HOL-Computational_Algebra.Polynomial
Pochhammer_Polynomials.pochhammer_poly	KEPT	Linear_Recurrences.Pochhammer_Polynomials
Phantom_Type.phantom.ctor_fold_phantom	concealed	HOL-Library.Phantom_Type
Parametric_Ferrante_Rackoff.uset_graph	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.tmmul_sumC	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.tmboundslt	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.tmadd_sumC	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.tm.dtor_tm	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.tm.ctor_tm	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.tm.case_tm	KEPT	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.split0_rel	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.split0_dom	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.simptm_rel	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.simptm_dom	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.simpfm_rel	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.simpfm_dom	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.qfree_sumC	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.qelim_sumC	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.prep_graph	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.msubst_rel	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.msubst_dom	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.islin_sumC	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.isatom_rel	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.isatom_dom	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.fm.dtor_fm	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.fm.ctor_fm	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.fm.case_fm	KEPT	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.decr0_sumC	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.conjs_sumC	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.bound0_rel	concealed	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Parametric_Ferrante_Rackoff.bound0_dom	infra_theory	HOL-Decision_Procs.Parametric_Ferrante_Rackoff
Order.weak_partial_order_bottom_axioms	KEPT	HOL-Algebra.Order
Order.gorder.gorder_ext.Rep_gorder_ext	abs_rep_name	HOL-Algebra.Order
Order.gorder.gorder_ext.Abs_gorder_ext	abs_rep_name	HOL-Algebra.Order
Option_ord.ord_option_inst.less_option	inst_infix	HOL-Library.Option_ord
Nitpick.typerep_word_inst.typerep_word	inst_infix	HOL.Nitpick
Multiset.subset_mset.greaterThanAtMost	KEPT	HOL-Library.Multiset
Multiseries_Expansion.powr_ms_aux_sumC	KEPT	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.power_ms_aux_rel	concealed	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.power_ms_aux_dom	KEPT	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.msstream.MSSCons	KEPT	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.msllist.v3.embLR	concealed	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.msllist.v3.embLL	concealed	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.ln_series_stream	KEPT	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.is_expansion_aux	KEPT	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.inverse_ms_graph	concealed	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.gbinomial_series	KEPT	HOL-Real_Asymp.Multiseries_Expansion
Missing_Ring.class.ordered_idom_axioms	class_infix	Jordan_Normal_Form.Missing_Ring
Missing_Polynomial_Factorial.primitive	KEPT	Polynomial_Factorization.Missing_Polynomial_Factorial
Missing_Polynomial.irreducible\<^sub>d	KEPT	Polynomial_Interpolation.Missing_Polynomial
Missing_Polynomial.expand_powers_graph	concealed	Polynomial_Interpolation.Missing_Polynomial
Missing_List.subtract_list_sorted_sumC	KEPT	Polynomial_Factorization.Missing_List
Miscellaneous.equal_vec_inst.equal_vec	inst_infix	Rank_Nullity_Theorem.Miscellaneous
Measure_Space.null_sets.generated_ring	KEPT	HOL-Analysis.Measure_Space
Mapping.combine_mapping_abel_semigroup	KEPT	HOL-Library.Mapping
List.linorder_class.sorted_list_of_set	KEPT	HOL.List
Linear_Temporal_Logic_on_Streams.holds	KEPT	HOL-Library.Linear_Temporal_Logic_on_Streams
Linear_Temporal_Logic_on_Streams.false	KEPT	HOL-Library.Linear_Temporal_Logic_on_Streams
Linear_Temporal_Logic_on_Streams.ev_at	KEPT	HOL-Library.Linear_Temporal_Logic_on_Streams
Linear_Temporal_Logic_on_Streams.UNTIL	KEPT	HOL-Library.Linear_Temporal_Logic_on_Streams
Linear_Recurrences_Misc.zip_with_graph	concealed	Linear_Recurrences.Linear_Recurrences_Misc
Linear_Homogenous_Recurrences.lhr_sumC	KEPT	Linear_Recurrences.Linear_Homogenous_Recurrences
Lattice_Constructions.top.str_init_top	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.top.ctor_rec_top	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.bot.str_init_bot	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.bot.ctor_rec_bot	concealed	HOL-Library.Lattice_Constructions
Landau_Real_Products.powr_primfun_sumC	KEPT	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.merge_primfun_rel	concealed	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.merge_primfun_dom	KEPT	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.less_primfun_sumC	KEPT	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.eventually_nonneg	KEPT	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.eval_primfun_sumC	KEPT	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.eval_primfun'_rel	concealed	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.eval_primfun'_dom	KEPT	Landau_Symbols.Landau_Real_Products
Isolated.topological_space.isolated_in	class_variant	HOL-Analysis.Isolated
Isolated.metric_space.uniform_discrete	class_variant	HOL-Analysis.Isolated
Interval_Float.subdivide_interval_sumC	KEPT	HOL-Library.Interval_Float
Interval_Float.interval_list_union_rel	concealed	HOL-Library.Interval_Float
Interval_Float.interval_list_union_dom	KEPT	HOL-Library.Interval_Float
Initial_Value_Problem.usolves_ode_from	KEPT	Ordinary_Differential_Equations.Initial_Value_Problem
Initial_Value_Problem.unique_on_closed	KEPT	Ordinary_Differential_Equations.Initial_Value_Problem
Initial_Value_Problem.global_lipschitz	KEPT	Ordinary_Differential_Equations.Initial_Value_Problem
Initial_Value_Problem.compact_interval	KEPT	Ordinary_Differential_Equations.Initial_Value_Problem
Infinite_Set.wellorder_class.enumerate	KEPT	HOL-Library.Infinite_Set
Henstock_Kurzweil_Integration.integral	KEPT	HOL-Analysis.Henstock_Kurzweil_Integration
HOL.narrowing_bool_inst.narrowing_bool	inst_infix	HOL.Product_Type
Groups_List.comm_semiring_0.horner_sum	class_variant	HOL.Groups_List
Groups_Big_Fun.comm_monoid_add.Sum_any	class_variant	HOL-Library.Groups_Big_Fun
Groups_Big.comm_monoid_mult_class.prod	KEPT	HOL.Groups_Big
Groups_Big.comm_monoid_mult_class.Prod	KEPT	HOL.Groups_Big
Groups_Big.comm_monoid_add_class.sum.G	KEPT	HOL.Groups_Big
Groups_Big.comm_monoid_add_class.sum.F	KEPT	HOL.Groups_Big
Group_On_With.ab_semigroup_add_on_with	KEPT	HOL-Types_To_Sets.Group_On_With
Group.monoid.monoid_ext.Rep_monoid_ext	abs_rep_name	HOL-Algebra.Group
Group.monoid.monoid_ext.Abs_monoid_ext	abs_rep_name	HOL-Algebra.Group
Geo_Real2.real2.neu.triangle_postulate	KEPT	MathBench_ProverBase.Geo_Real2
Geo_Real2.real2.neu.euclid_s_prop_1_22	KEPT	MathBench_ProverBase.Geo_Real2
Geo_Real2.real2.neu.all_coplanar_axiom	KEPT	MathBench_ProverBase.Geo_Real2
Geo_Real2.real2.neu.FirstOrderDedekind	KEPT	MathBench_ProverBase.Geo_Real2
Gaussian_Integers.random_aux_gauss_int	concealed	Gaussian_Integers.Gaussian_Integers
Gauss_Lemma.rat_to_normalized_int_poly	KEPT	Polynomial_Factorization.Gauss_Lemma
Gauss_Jordan_PA.row_add_iterate_PA_rel	concealed	Gauss_Jordan.Gauss_Jordan_PA
Gauss_Jordan_PA.row_add_iterate_PA_dom	KEPT	Gauss_Jordan.Gauss_Jordan_PA
Functional_Spaces.quasinorm_equivalent	KEPT	Lp.Functional_Spaces
Function_Metric.dist_fun_inst.dist_fun	KEPT	HOL-Analysis.Function_Metric
Function_Algebras.one_fun_inst.one_fun	KEPT	HOL-Library.Function_Algebras
Formal_Power_Series.fps_nth_deriv_sumC	KEPT	HOL-Computational_Algebra.Formal_Power_Series
Formal_Laurent_Series.fls_left_inverse	KEPT	HOL-Computational_Algebra.Formal_Laurent_Series
Flow.c1_on_open_euclidean.vector_Dflow	KEPT	Ordinary_Differential_Equations.Flow
Float.typerep_float_inst.typerep_float	inst_infix	HOL-Library.Float
Float.term_of_float_inst.term_of_float	inst_infix	HOL-Library.Float
Finite_And_Cyclic_Groups.group.get_exp	KEPT	Finitely_Generated_Abelian_Groups.Finite_And_Cyclic_Groups
Ferrack.narrowing_fm_inst.narrowing_fm	infra_theory	HOL-Decision_Procs.Ferrack
Factorizations.is_alt_factorization_of	KEPT	Linear_Recurrences.Factorizations
Extended_Real.top_ereal_inst.top_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.sup_ereal_inst.sup_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.sgn_ereal_inst.sgn_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.open_enat_inst.open_enat	inst_infix	HOL-Library.Extended_Real
Extended_Real.one_ereal_inst.one_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.inf_ereal_inst.inf_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.bot_ereal_inst.bot_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.abs_ereal_inst.abs_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.Sup_ereal_inst.Sup_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.Inf_ereal_inst.Inf_ereal	inst_infix	HOL-Library.Extended_Real
Euler_MacLaurin.EM_remainder_converges	KEPT	Euler_MacLaurin.Euler_MacLaurin
Eratosthenes.smallest_prime_beyond_aux	KEPT	HOL-Number_Theory.Eratosthenes
Elementary_Topology.polish_space_class	class_pred	HOL-Analysis.Elementary_Topology
Elementary_Topology.class.polish_space	class_infix	HOL-Analysis.Elementary_Topology
Elementary_Operations.interchange_rows	KEPT	Gauss_Jordan.Elementary_Operations
Dlist.typerep_dlist_inst.typerep_dlist	inst_infix	HOL-Library.Dlist
Dlist.term_of_dlist_inst.term_of_dlist	inst_infix	HOL-Library.Dlist
Discrete_Topology.discrete.of_discrete	KEPT	HOL-Probability.Discrete_Topology
Dirichlet_Series.nat_power_field_class	class_pred	Dirichlet_Series.Dirichlet_Series
Dirichlet_Series.class.nat_power_field	class_infix	Dirichlet_Series.Dirichlet_Series
Dirichlet_Characters.residues_nat.dc2c	KEPT	Dirichlet_L.Dirichlet_Characters
Dirichlet_Characters.residues_nat.c2dc	KEPT	Dirichlet_L.Dirichlet_Characters
Dirichlet_Characters.dcharacter_axioms	KEPT	Dirichlet_L.Dirichlet_Characters
DigitsInBase.digits_in_base.num_digits	KEPT	DigitsInBase.DigitsInBase
Determinants2.Gauss_Jordan_upt_k_det_P	KEPT	Gauss_Jordan.Determinants2
Determinants2.Gauss_Jordan_in_ij_det_P	KEPT	Gauss_Jordan.Determinants2
Descartes_Sign_Rule.coeff_sign_changes	KEPT	Descartes_Sign_Rule.Descartes_Sign_Rule
Derivative.piecewise_differentiable_on	KEPT	HOL-Analysis.Derivative
Cooper.num.num_pre_num.Rep_num_pre_num	concealed	HOL-Decision_Procs.Cooper
Cooper.num.num_pre_num.Abs_num_pre_num	concealed	HOL-Decision_Procs.Cooper
Cong.unique_euclidean_semiring.notcong	class_variant	HOL-Number_Theory.Cong
Complex_Transcendental.normalize_angle	KEPT	HOL-Analysis.Complex_Transcendental
Complex_Lexorder.complex_lex.bdd_below	KEPT	Hermite_Lindemann.Complex_Lexorder
Complex_Lexorder.complex_lex.bdd_above	KEPT	Hermite_Lindemann.Complex_Lexorder
Complex_Analysis_Basics.holomorphic_on	KEPT	HOL-Analysis.Complex_Analysis_Basics
Complex.zero_complex_inst.zero_complex	inst_infix	HOL.Complex
Complex.plus_complex_inst.plus_complex	inst_infix	HOL.Complex
Complex.open_complex_inst.open_complex	inst_infix	HOL.Complex
Complex.norm_complex_inst.norm_complex	inst_infix	HOL.Complex
Complex.dist_complex_inst.dist_complex	inst_infix	HOL.Complex
Complete_Partial_Order2.lfp.admissible	KEPT	HOL-Library.Complete_Partial_Order2
Complete_Partial_Order2.gfp.admissible	KEPT	HOL-Library.Complete_Partial_Order2
Complete_Partial_Order.ccpo_class.fixp	KEPT	HOL.Complete_Partial_Order
Complete_Partial_Order.ccpo.admissible	KEPT	HOL.Complete_Partial_Order
Complete_Lattices.Sup_set_inst.Sup_set	inst_infix	HOL.Complete_Lattices
Complete_Lattices.Sup_fun_inst.Sup_fun	KEPT	HOL.Complete_Lattices
Complete_Lattices.Inf_set_inst.Inf_set	inst_infix	HOL.Complete_Lattices
Complete_Lattices.Inf_fun_inst.Inf_fun	KEPT	HOL.Complete_Lattices
Complete_Lattice.weak_complete_lattice	KEPT	HOL-Algebra.Complete_Lattice
Comparator.pre_comp.comp.pred_pre_comp	concealed	HOL-Library.Comparator
Comparator.comparator_linordered_group	KEPT	HOL-Library.Comparator
Commutative_Ring_Complete.isnorm_graph	concealed	HOL-Decision_Procs.Commutative_Ring_Complete
Commutative_Ring.polex.ctor_fold_polex	concealed	HOL-Decision_Procs.Commutative_Ring
Coinductive_List.sublist_order.lsorted	KEPT	Coinductive.Coinductive_List
Coinductive_List.llist_lift.admissible	KEPT	Coinductive.Coinductive_List
Chebyshev_Polynomials.cheb_poly.f_sumC	KEPT	Chebyshev_Polynomials.Chebyshev_Polynomials
Chebyshev_Polynomials.cheb_poly.P_sumC	KEPT	Chebyshev_Polynomials.Chebyshev_Polynomials
Card_Number_Partitions.Partition_graph	concealed	Card_Number_Partitions.Card_Number_Partitions
Boolean_Algebras.class.boolean_algebra	class_infix	HOL.Boolean_Algebras
Boolean_Algebras.boolean_algebra_class	class_pred	HOL.Boolean_Algebras
Bit_Operations.semiring_bits_class.bit	KEPT	HOL.Bit_Operations
Bernoulli_FPS.gen_akiyama_tanigawa_row	KEPT	Bernoulli.Bernoulli_FPS
Bernoulli_FPS.gen_akiyama_tanigawa_rel	concealed	Bernoulli.Bernoulli_FPS
Bernoulli_FPS.gen_akiyama_tanigawa_dom	KEPT	Bernoulli.Bernoulli_FPS
BNF_Cardinal_Order_Relation.card_order	internal_prefix	HOL.BNF_Cardinal_Order_Relation
BNF_Cardinal_Order_Relation.Card_order	internal_prefix	HOL.BNF_Cardinal_Order_Relation
Approximation_Bounds.ub_ln_lb_ln_graph	concealed	HOL-Decision_Procs.Approximation_Bounds
Approximation_Bounds.ub_exp_lb_exp_rel	concealed	HOL-Decision_Procs.Approximation_Bounds
Approximation_Bounds.ub_exp_lb_exp_dom	infra_theory	HOL-Decision_Procs.Approximation_Bounds
Approximation_Bounds.pi_float_interval	infra_theory	HOL-Decision_Procs.Approximation_Bounds
Approximation_Bounds.ln_float_interval	infra_theory	HOL-Decision_Procs.Approximation_Bounds
Approximation.size_form_inst.size_form	infra_theory	HOL-Decision_Procs.Approximation
Approximation.interpret_floatarith_rel	concealed	HOL-Decision_Procs.Approximation
Approximation.interpret_floatarith_dom	infra_theory	HOL-Decision_Procs.Approximation
Algebraic_Numbers_Prelim.poly_nth_root	KEPT	Algebraic_Numbers.Algebraic_Numbers_Prelim
Algebraic_Numbers_Prelim.poly_mult_rat	KEPT	Algebraic_Numbers.Algebraic_Numbers_Prelim
Algebraic_Integer_Divisibility.alg_dvd	KEPT	Hermite_Lindemann.Algebraic_Integer_Divisibility
Affine_Arithmetic_Auxiliarities.rad_of	KEPT	Affine_Arithmetic.Affine_Arithmetic_Auxiliarities
Affine_Arithmetic_Auxiliarities.deg_of	KEPT	Affine_Arithmetic.Affine_Arithmetic_Auxiliarities
Abstract_Topology.generate_topology_on	KEPT	HOL-Analysis.Abstract_Topology
Abstract_Metric_Spaces.Met_TC.mbounded	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Word.semiring_bits_word_inst.bit_word	inst_infix	HOL-Library.Word
Winding_Number_Eval.finite_axes_cross	KEPT	Winding_Number_Eval.Winding_Number_Eval
Weierstrass_Theorems.function_ring_on	KEPT	HOL-Analysis.Weierstrass_Theorems
Unique_Factorization_Poly.gcd_ff_list	KEPT	Berlekamp_Zassenhaus.Unique_Factorization_Poly
Unique_Factorization.some_gcd.listgcd	KEPT	Berlekamp_Zassenhaus.Unique_Factorization
Unique_Factorization.dvd_class.is_gcd	KEPT	Berlekamp_Zassenhaus.Unique_Factorization
Unique_Factorization.class.ufd_axioms	class_infix	Berlekamp_Zassenhaus.Unique_Factorization
Uniform_Limit.uniformly_convergent_on	KEPT	HOL-Analysis.Uniform_Limit
